post_id,tweet_time,t0_bar,ticker,decision,ret_post_10m,car_raw_post_10m,car_trade_post_10m,ret_post_30m,car_raw_post_30m,car_trade_post_30m,ret_post_45m,car_raw_post_45m,car_trade_post_45m,ret_post_60m,car_raw_post_60m,car_trade_post_60m,ret_post_2h,car_raw_post_2h,car_trade_post_2h,ret_post_4h,car_raw_post_4h,car_trade_post_4h,ret_post_6h,car_raw_post_6h,car_trade_post_6h,ret_post_12h,car_raw_post_12h,car_trade_post_12h,ret_post_1d,car_raw_post_1d,car_trade_post_1d,ret_post_2d,car_raw_post_2d,car_trade_post_2d,ret_pre_10m,car_raw_pre_10m,car_trade_pre_10m,ret_pre_30m,car_raw_pre_30m,car_trade_pre_30m,ret_pre_45m,car_raw_pre_45m,car_trade_pre_45m,ret_pre_60m,car_raw_pre_60m,car_trade_pre_60m,ret_pre_2h,car_raw_pre_2h,car_trade_pre_2h,ret_pre_4h,car_raw_pre_4h,car_trade_pre_4h,ret_pre_6h,car_raw_pre_6h,car_trade_pre_6h,ret_pre_12h,car_raw_pre_12h,car_trade_pre_12h,ret_pre_1d,car_raw_pre_1d,car_trade_pre_1d,ret_pre_2d,car_raw_pre_2d,car_trade_pre_2d,content,,,,
1.14E+17,2025-03-12 20:23:59-04:00,2025-03-13 09:30:00-04:00,XLK,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.000853526,0.001203399,0.001203399,0.013182228,0.004141328,0.004141328,,,,,,,,,,,,,,,,,,,,,,0.011559862,0.009534721,0.009534721,0.011559862,0.009534721,0.009534721,0.007717119,0.012658497,0.012658497,"“GE Aerospace announced on Tuesday a nearly $1 billion investment in U.S. manufacturing, the latest company to do so under the Trump administration…It marks the latest company to put money back into the U.S. economy.Eli Lilly announced last month that it was investing an additional $27 billion to boost domestic drug production, bringing the company's total U.S. manufacturing investment to more than $50 billion since 2020. Apple also announced that it is committing $500 billion over the next five years, which will involve building an advanced AI server manufacturing factory near Houston, as well as doubling the company's Advanced Manufacturing Fund from $5 billion to $10 billion.Softbank, DAMAC, Meta and others have also committed to investing in the U.S. under Trump…” https://www.foxbusiness.com/lifestyle/ge-aerospace-invest-nearly-1b-us-manufacturing",,,,
1.14E+17,2025-03-12 20:17:01-04:00,2025-03-13 09:30:00-04:00,XLI,1,,,,,,,,,,,,,,,,,,,,,,,,,0.001560333,0.003617257,0.003617257,0.008283249,-0.000757651,-0.000757651,,,,,,,,,,,,,,,,,,,,,,-0.002382966,-0.004408106,-0.004408106,-0.002382966,-0.004408106,-0.004408106,-0.017562453,-0.012621074,-0.012621074,Howard Lutnick: “What does the President want? He wants to worry about major things for national security...these are the kind of tariffs that are going to make sure these things COME BACK TO AMERICA and are BUILT IN AMERICA…”,,,,
1.14E+17,2025-03-12 20:11:52-04:00,2025-03-13 09:30:00-04:00,XLB,1,,,,,,,,,,,,,,,,,,,,,,,,,0.010901591,0.012958515,0.012958515,0.01426046,0.00521956,0.00521956,,,,,,,,,,,,,,,,,,,,,,-0.005586374,-0.007611514,-0.007611514,-0.005586374,-0.007611514,-0.007611514,-0.013372093,-0.008430714,-0.008430714,“President Trump is delivering on his promise to put America first and his actions today put the domestic steel industry in a position to again be the envy of the world. We look forward to continuing to work with President Trump and his team to ensure our industry meets the explosive demand we expect to see from America First trade policies supporting domestic manufacturing.” https://steelnet.org/steel-manufacturers-association-welcomes-the-section-232-tariff-on-imported-steel/,,,,
1.14E+17,2025-03-12 20:09:00-04:00,2025-03-13 09:30:00-04:00,XLB,1,,,,,,,,,,,,,,,,,,,,,,,,,0.010901591,0.012958515,0.012958515,0.01426046,0.00521956,0.00521956,,,,,,,,,,,,,,,,,,,,,,-0.005586374,-0.007611514,-0.007611514,-0.005586374,-0.007611514,-0.007611514,-0.013372093,-0.008430714,-0.008430714,"Cleveland-Cliffs CEO Lourenco Goncalves: “This is the right moment, the right time—manufacturing is BACK…We're going to build in America. We're going to produce things here, employ Americans.""",,,,
1.14E+17,2025-03-11 20:10:01-04:00,2025-03-12 09:30:00-04:00,XLY,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.013724064,-0.006051976,-0.006051976,-0.020096846,-0.010383615,-0.010383615,,,,,,,,,,,,,,,,,,,,,,0.005106608,0.002354787,0.002354787,0.005106608,0.002354787,0.002354787,-0.031044878,-0.006432026,-0.006432026,"Elon Musk: “As a function of the great policies of President Trump and his administration, and as an act of faith in America, Tesla is going to DOUBLE vehicle output in the United States within the next two years…”",,,,
1.14E+17,2025-03-11 20:08:22-04:00,2025-03-12 09:30:00-04:00,XLY,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.013724064,-0.006051976,-0.006051976,-0.020096846,-0.010383615,-0.010383615,,,,,,,,,,,,,,,,,,,,,,0.005106608,0.002354787,0.002354787,0.005106608,0.002354787,0.002354787,-0.031044878,-0.006432026,-0.006432026,"The price of eggs have come down, interest rates have come down, gasoline prices have come down—It's all coming down! We're doing it the right way, and I have tremendous confidence in this Country and in the people of this Country…",,,,
1.14E+17,2025-03-07 14:58:23-05:00,2025-03-07 14:59:00-05:00,XLI,1,0.001530707,-0.000578826,-0.000578826,0.002594736,0.001232812,0.001232812,-0.000186672,0.000868095,0.000868095,0.002688072,0.001321801,0.001321801,,,,,,,,,,-0.006608176,0.006170728,0.006170728,-0.006608176,0.006170728,0.006170728,-0.006608176,0.006170728,0.006170728,-0.000839317,-0.000798751,-0.000798751,-0.000298585,0.001399482,0.001399482,0.001664142,0.001156786,0.001156786,0.001495607,0.001414464,0.001414464,0.009992459,0.000957635,0.000957635,0.010525919,0.003299338,0.003299338,,,,0.009459561,0.005181704,0.005181704,0.011231713,0.005660423,0.005660423,-0.002123538,0.012398765,0.012398765,"The head of the United Autoworkers of America just stated that TARIFFS ARE NECESSARY to correct years of abuse of the USA by other countries and companies. We have lost 90,000 factories and plants since the beginning of NAFTA. HE IS 100% CORRECT!!!",,,,
1.14E+17,2025-03-07 14:17:41-05:00,2025-03-07 14:18:00-05:00,XLF,-1,0.000746421,-0.000361297,0.000361297,-0.000474995,7.67E-05,-7.67E-05,-0.00057678,0.000417995,-0.000417995,0.000814277,-0.000163121,0.000163121,,,,,,,,,,-0.01665875,-0.003295183,0.003295183,-0.01665875,-0.003295183,0.003295183,-0.01665875,-0.003295183,0.003295183,0.001035882,-0.000988162,0.000988162,0.001086883,-0.000387902,0.000387902,0.005235245,0.000604928,-0.000604928,0.00389993,3.19E-05,-3.19E-05,0.017537803,0.001040918,-0.001040918,0.006883594,0.001088624,-0.001088624,,,,-0.005097046,-0.00997002,0.00997002,-0.00301052,-0.009679286,0.009679286,-0.023522396,-0.00917735,0.00917735,"Based on the fact that Russia is absolutely “pounding” Ukraine on the battlefield right now, I am strongly considering large scale Banking Sanctions, Sanctions, and Tariffs on Russia until a Cease Fire and FINAL SETTLEMENT AGREEMENT ON PEACE IS REACHED. To Russia and Ukraine, get to the table right now, before it is too late. Thank you!!!",,,,
1.14E+17,2025-03-03 18:32:47-05:00,2025-03-04 09:30:00-05:00,XLP,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.020835823,-0.016619169,-0.016619169,-0.016732401,-0.009996109,-0.009996109,,,,,,,,,,,,,,,,,,,,,,0.007708057,0.032033345,0.032033345,0.007708057,0.032033345,0.032033345,0.007708057,0.032033345,0.032033345,To the Great Farmers of the United States: Get ready to start making a lot of agricultural product to be sold INSIDE of the United States. Tariffs will go on external product on April 2nd. Have fun!,,,,
1.14E+17,2025-03-03 18:31:25-05:00,2025-03-04 09:30:00-05:00,XLE,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.004059383,0.000157271,0.000157271,-0.01078636,-0.004050068,-0.004050068,,,,,,,,,,,,,,,,,,,,,,-0.052631579,-0.028306291,-0.028306291,-0.052631579,-0.028306291,-0.028306291,-0.052631579,-0.028306291,-0.028306291,Europe has spent more money buying Russian Oil and Gas than they have spent on defending Ukraine —BY FAR!,,,,
1.14E+17,2025-03-03 02:20:26-05:00,2025-03-03 09:30:00-05:00,XLY,1,,,,,,,,,,,,,,,,,,,,,,-0.01594533,-0.004428267,-0.004428267,-0.042359817,-0.014825154,-0.014825154,-0.043326201,-0.011690987,-0.011690987,,,,,,,,,,,,,,,,,,,,,,0.007020715,0.003720468,0.003720468,0.007020715,0.003720468,0.003720468,0.007020715,0.003720468,0.003720468,"Exciting news! The Treasury Department has announced that they are suspending all enforcement of the outrageous and invasive Beneficial Ownership Information (BOI) reporting requirement for U.S. Citizens. This Biden rule has been an absolute disaster for Small Businesses Nationwide. Furthermore, Treasury is now finalizing an Emergency Regulation to formally suspend this rule for American businesses. The economic menace of BOI reporting will soon be no more.",,,,
1.14E+17,2025-02-26 19:12:19-05:00,2025-02-27 09:30:00-05:00,XLE,1,,,,,,,,,,,,,,,,,,,,,,,,,-0.003737379,0.016124847,0.016124847,0.023149439,0.0252568,0.0252568,,,,,,,,,,,,,,,,,,,,,,0.000223177,-0.004750245,-0.004750245,0.000223177,-0.004750245,-0.004750245,-0.014963918,-0.015069995,-0.015069995,"We are hereby reversing the concessions that Crooked Joe Biden gave to Nicolás Maduro, of Venezuela, on the oil transaction agreement, dated November 26, 2022, and also having to do with Electoral conditions within Venezuela, which have not been met by the Maduro regime. Additionally, the regime has not been transporting the violent criminals that they sent into our Country (the Good Ole’ U.S.A.) back to Venezuela at the rapid pace that they had agreed to. I am therefore ordering that the ineffective and unmet Biden “Concession Agreement” be terminated as of the March 1st option to renew. Thank you for your attention to this matter!",,,,
1.14E+17,2025-02-26 12:29:29-05:00,2025-02-26 12:30:00-05:00,XLI,-1,-0.003582122,-0.000705212,0.000705212,-0.004721054,0.000377216,-0.000377216,-0.006080423,0.000253791,-0.000253791,-0.007047902,0.000614117,-0.000614117,-0.006300862,0.002672261,-0.002672261,,,,,,,-0.004390396,-0.001686072,0.001686072,-0.001138931,0.006411742,-0.006411742,-0.006888697,0.013232977,-0.013232977,0.000900934,0.000467888,-0.000467888,0.001158642,-0.000242106,0.000242106,-0.000165301,-0.000197314,0.000197314,-0.00031219,-0.000353947,0.000353947,-5.51E-05,-0.001489353,0.001489353,,,,,,,0.008615578,0.000917013,-0.000917013,0.014064305,0.005460388,-0.005460388,0.008877275,0.012699879,-0.012699879,"Congratulations to the U.S. Dockworkers on your great new deal. Also, thank you for your overwhelming support in the Presidential Election. Slowing down automation, just a little bit, is an OK thing to do!!! DJT",,,,
1.14E+17,2025-02-26 11:50:56-05:00,2025-02-26 11:51:00-05:00,XLI,1,-0.001670736,-7.10E-05,-7.10E-05,-0.00145042,-0.000261086,-0.000261086,-0.003225194,-0.000921643,-0.000921643,-0.003690308,0.000616332,0.000616332,-0.008316963,0.00136463,0.00136463,-0.008243524,-0.000389749,-0.000389749,,,,-0.00493877,-0.001664278,-0.001664278,-0.002882479,0.007082884,0.007082884,-0.004902051,0.014219094,0.014219094,-1.84E-05,0.00026116,0.00026116,-0.001173644,-0.000814886,-0.000814886,-0.000825506,-0.000450068,-0.000450068,-0.00025697,-0.001430988,-0.001430988,5.51E-05,-0.003134964,-0.003134964,,,,,,,0.009171422,0.000896411,0.000896411,0.014812193,0.003442034,0.003442034,0.008312044,0.010280646,0.010280646,"I don’t understand The Wall Street Journal Editorial Board, never have. They come to my aid when I least expect it, sometimes strongly, and I greatly appreciate that — Very meaningful! But then they come out with some real CLINKERS, like today’s Editorial that my Auto Tariffs will hurt the Michigan Automobile Business. They are sooo WRONG, in fact, it is just the opposite. The tariffs will drive massive amounts of auto manufacturing to MICHIGAN, a State which I just easily one in the Presidential Election. They have already stopped numerous new auto plants from being built in other countries, a GIGANTIC WIN (already!)FOR MICHIGAN, and the United States as a whole. Just let it all happen, and watch, it won’t be even close! AMERICAN industry will thrive, and we will MAKE AMERICA GREAT AGAIN!!!",,,,
1.14E+17,2025-02-25 23:05:43-05:00,2025-02-26 09:30:00-05:00,XLB,1,,,,,,,,,,,,,,,,,,,,,,0.005176682,-0.001490357,-0.001490357,-0.002532073,-0.005297411,-0.005297411,-0.005232951,0.011918863,0.011918863,,,,,,,,,,,,,,,,,,,,,,0.00622806,-0.00081856,-0.00081856,0.010231924,0.012883851,0.012883851,0.008683807,0.016118049,0.016118049,"Like our Steel and Aluminum Industries, our Great American Copper Industry has been decimated by global actors attacking our domestic production. To build back our Copper Industry, I have requested my Secretary of Commerce and USTR to study Copper Imports, and end Unfair Trade putting Americans out of work. Tariffs will help build back our American Copper Industry, and strengthen our National Defense. American Industries depend on Copper, and it should be MADE IN AMERICA - No exemptions, no exceptions! America First creates American jobs, and protects our National Security. It’s time for Copper to “come home.”",,,,
1.14E+17,2025-02-25 23:05:24-05:00,2025-02-26 09:30:00-05:00,XLK,1,,,,,,,,,,,,,,,,,,,,,,0.011029092,0.004362053,0.004362053,0.008901433,0.006136095,0.006136095,-0.039535389,-0.022383575,-0.022383575,,,,,,,,,,,,,,,,,,,,,,0.011218688,0.004172067,0.004172067,-0.005333967,-0.002682039,-0.002682039,-0.01960367,-0.012169428,-0.012169428,"Our incredible United States Economy and undeniable American Spirit have enabled the creation of the Greatest Technology Companies on Earth. Our Digital Economy is bigger than most of the World’s Countries, and the market cap of even one of our Companies exceeds each European Country.Instead of empowering their Workers and creating opportunities, Foreign Governments have instead tried to tax, fine, and hinder American Tech Companies. Both friend and foe have been treating American Tech Companies harshly, as if our Companies are their piggy bank. This will now end! It is my objective to level the playing field, and end these attacks. We are putting these Countries on notice to end their unfair treatment of American Companies, large and small. Our Companies are the Greatest Investors in the World, and their Investments will only go to where America is treated well. Our Ingenuity, Grit, Drive and Perseverance have built America. If these Countries want to participate in the AI Industrial Revolution, it is time to choose sides with America, not against us.",,,,
1.14E+17,2025-02-24 17:00:19-05:00,2025-02-25 09:30:00-05:00,XLB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Today, President Emmanuel Macron of France joined me in the Oval Office to speak to the G7 Summit. The meeting was convened by Governor Justin Trudeau of Canada, the current chair of G7, to acknowledge the Third Anniversary of the Russia-Ukraine War – Which would have never started if I was President. Everyone expressed their goal of seeing the War end, and I emphasized the importance of the vital “Critical Minerals and Rare-Earths Deal” between the United States and Ukraine, which we hope will be signed very soon! This deal, which is an “Economic Partnership,” will ensure the American people recoup the Tens of Billions of Dollars and Military Equipment sent to Ukraine, while also helping Ukraine’s economy grow as this Brutal and Savage War comes to an end. At the same time, I am in serious discussions with President Vladimir Putin of Russia concerning the ending of the War, and also major Economic Development transactions which will take place between the United States and Russia. Talks are proceeding very well!",,,,
1.14E+17,2025-02-24 13:04:50-05:00,2025-02-24 13:05:00-05:00,XLK,1,0.00034172,-0.000302006,-0.000302006,0.000875657,-9.83E-05,-9.83E-05,0.000128145,-9.66E-05,-9.66E-05,0.00051258,-0.000644462,-0.000644462,-0.005125796,-0.003039237,-0.003039237,,,,,,,-0.013540643,-0.007683295,-0.007683295,-0.016402546,-0.007787166,-0.007787166,-0.012515484,-0.003708652,-0.003708652,-0.000341603,8.27E-05,8.27E-05,6.41E-05,0.000280455,0.000280455,-0.001492792,-0.000469982,-0.000469982,0,-0.000355313,-0.000355313,0.007488058,0.00298958,0.00298958,,,,,,,-0.003384347,-0.004623387,-0.004623387,-0.003384347,-0.004623387,-0.004623387,-0.003384347,-0.004623387,-0.004623387,"APPLE HAS JUST ANNOUNCED A RECORD 500 BILLION DOLLAR INVESTMENT IN THE UNITED STATES OF AMERICA. THE REASON, FAITH IN WHAT WE ARE DOING, WITHOUT WHICH, THEY WOULD’NT BE INVESTING TEN CENTS. THANK YOU TIM COOK AND APPLE!!!",,,,
1.14E+17,2025-02-20 02:12:49-05:00,2025-02-20 09:30:00-05:00,XLY,1,,,,,,,,,,,,,,,,,,,,,,-0.008389187,-0.004726363,-0.004726363,-0.002463491,0.000577961,0.000577961,-0.02656576,-0.010911548,-0.010911548,,,,,,,,,,,,,,,,,,,,,,-0.00106416,-0.000614685,-0.000614685,-0.00457307,-0.004976579,-0.004976579,-0.007423725,-0.01047994,-0.01047994,“Trump says he'll work with Republicans in Congress to 'dramatically' cut taxes” https://www.reuters.com/world/us/trump-says-hell-work-with-republicans-congress-dramatically-cut-taxes-2025-02-19/,,,,
1.14E+17,2025-02-20 02:11:54-05:00,2025-02-20 09:30:00-05:00,XLF,0,,,,,,,,,,,,,,,,,,,,,,-0.01554255,-0.011847022,0,-0.012760242,-0.00971879,0,-0.02184272,-0.006188508,0,,,,,,,,,,,,,,,,,,,,,,0,0.000375952,0,-0.001181882,-0.001585392,0,0.006469679,0.003413465,0,“Donald Trump brings weight of the presidency to Saudis’ Miami business conference” https://www.miamiherald.com/news/business/article300520989.html,,,,
1.14E+17,2025-02-16 19:13:09-05:00,2025-02-18 09:30:00-05:00,XLE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01588296,0.017195475,0.017195475,,,,,,,,,,,,,,,,,,,,,,0.004404634,0.002600429,0.002600429,0.004404634,0.002600429,0.002600429,0.004404634,0.002600429,0.002600429,"I am proud to nominate John Jovanovic to serve as the Chairman and Chief Executive Officer of the Export-Import Bank of the United States (EXIM). John will utilize his extensive experience in finance, investments, and business building across the Energy, Commodities, and Critical Infrastructure sectors to Make America Energy and Manufacturing DOMINANT Again.John holds a Master of Business Administration in Finance and Management from my Alma Mater, The Wharton School of the University of Pennsylvania, and an undergraduate degree in Politics from Princeton University. He will work tirelessly to protect all of the gains from our strong Tariff Policies, guarantee that our Exports receive fair treatment, and always put American companies, and our Energy exports, FIRST. Congratulations John!",,,,
